mission_index,timestamp,latitude,longitude,altitude,velocity,roll,pitch,yaw
3236,323.6000000000051,25.43982931338165,81.78061129175148,2000.0,220.0,0.0,0.0,-1.1775378200159792
3237,323.7000000000051,25.439905129554955,81.78040892129265,2000.0,220.0,0.0,0.0,-1.1775393394263418
3238,323.8000000000051,25.43998094545059,81.78020655057887,2000.0,220.0,0.0,0.0,-1.177540858848274
3239,323.90000000000515,25.440056761068547,81.78000417961015,2000.0,220.0,0.0,0.0,-1.1775423782819
3240,324.0000000000052,25.440132576408832,81.77980180838647,2000.0,220.0,0.0,0.0,-1.1775438977273194
3241,324.1000000000052,25.440208391471437,81.77959943690784,2000.0,220.0,0.0,0.0,-1.1775454171843065
3242,324.2000000000052,25.44028420625636,81.77939706517427,2000.0,220.0,0.0,0.0,-1.1775469366531752
3243,324.30000000000524,25.440360020763602,81.77919469318573,2000.0,220.0,0.0,0.0,-1.1775484561337752
3244,324.40000000000526,25.44043583499316,81.77899232094225,2000.0,220.0,0.0,0.0,-1.1775499756261696
3245,324.5000000000053,25.440511648945026,81.77878994844382,2000.0,220.0,0.0,0.0,-1.1775514951304098
3246,324.6000000000053,25.440587462619206,81.77858757569042,2000.0,220.0,0.0,0.0,-1.177553014646535
3247,324.70000000000533,25.44066327601569,81.77838520268207,2000.0,220.0,0.0,0.0,-1.1775545341744953
3248,324.80000000000535,25.440739089134482,81.77818282941878,2000.0,220.0,0.0,0.0,-1.1775560537143555
3249,324.9000000000054,25.440814901975575,81.77798045590053,2000.0,220.0,0.0,0.0,-1.1775575732662837
3250,325.0000000000054,25.44089071453897,81.77777808212733,2000.0,220.0,0.0,0.0,-1.1775590928301671
3251,325.1000000000054,25.440966526824663,81.77757570809916,2000.0,220.0,0.0,0.0,-1.1775606124061102
3252,325.20000000000545,25.441042338832652,81.77737333381603,2000.0,220.0,0.0,0.0,-1.177562131994025
3253,325.30000000000547,25.441118150562936,81.77717095927794,2000.0,220.0,0.0,0.0,-1.1775636515940306
3254,325.4000000000055,25.441193962015507,81.77696858448489,2000.0,220.0,0.0,0.0,-1.1775651712061423
3255,325.5000000000055,25.44126977319037,81.77676620943689,2000.0,220.0,0.0,0.0,-1.1775666908303506
3256,325.60000000000554,25.441345584087518,81.77656383413392,2000.0,220.0,0.0,0.0,-1.17756821046688
3257,325.70000000000556,25.44142139470695,81.77636145857599,2000.0,220.0,0.0,0.0,-1.177569730115487
3258,325.8000000000056,25.441497205048663,81.7761590827631,2000.0,220.0,0.0,0.0,-1.1775712497763313
3259,325.9000000000056,25.441573015112656,81.77595670669524,2000.0,220.0,0.0,0.0,-1.1775727694495097
3260,326.0000000000056,25.441648824898923,81.77575433037242,2000.0,220.0,0.0,0.0,-1.1775742891349075
3261,326.10000000000565,25.441724634407468,81.77555195379463,2000.0,220.0,0.0,0.0,-1.1775758088327015
3262,326.2000000000057,25.441800443638282,81.77534957696189,2000.0,220.0,0.0,0.0,-1.1775773285428568
3263,326.3000000000057,25.441876252591367,81.77514719987417,2000.0,220.0,0.0,0.0,-1.1775788482654321
3264,326.4000000000057,25.44195206126672,81.77494482253148,2000.0,220.0,0.0,0.0,-1.1775803680004326
3265,326.50000000000574,25.442027869664333,81.77474244493382,2000.0,220.0,0.0,0.0,-1.177581887747931
3266,326.60000000000576,25.44210367778421,81.7745400670812,2000.0,220.0,0.0,0.0,-1.1775834075078397
3267,326.7000000000058,25.442179485626347,81.77433768897362,2000.0,220.0,0.0,0.0,-1.177584927280299
3268,326.8000000000058,25.44225529319074,81.77413531061106,2000.0,220.0,0.0,0.0,-1.177586447065477
